LP1,x_top10mean,y_rank450mean_ascending
0.0,257.7956848144531,177.7855987548828
0.0,257.3254089355469,177.23184204101562
0.0,261.2079772949219,177.96871948242188
0.0,262.48443603515625,180.2960968017578
0.0,257.9032287597656,178.0314178466797
0.0,261.8661804199219,179.00184631347656
0.0,259.6153564453125,178.6839599609375
0.0,263.94781494140625,178.91958618164062
0.0,263.1964416503906,178.34242248535156
0.0,261.9444274902344,177.21267700195312
0.0,265.5396728515625,179.1217803955078
0.0,260.968017578125,177.30970764160156
0.0,262.1131591796875,177.55819702148438
0.0,268.7327575683594,179.33834838867188
0.0,257.980712890625,176.64170837402344
0.0,257.3240051269531,176.7314910888672
0.0,263.3310546875,178.55245971679688
0.0,264.6177673339844,180.39915466308594
0.0,260.0887756347656,177.2943572998047
0.0,260.9445495605469,179.34776306152344
0.0,263.42572021484375,179.29551696777344
0.0,258.9744567871094,176.35546875
0.0,265.8661804199219,179.3747100830078
0.0,265.4812927246094,181.39822387695312
0.0,264.1429138183594,178.76365661621094
0.0,258.8433532714844,174.4804229736328
0.0,252.46023559570312,175.61102294921875
0.0,265.6805725097656,175.49313354492188
0.0,265.314208984375,178.795654296875
0.0,260.67706298828125,178.4728546142578
0.0,262.85052490234375,177.99392700195312
0.0,264.02264404296875,177.99317932128906
0.0,258.38226318359375,177.10546875
0.0,256.7576904296875,175.5861358642578
0.0,262.248779296875,180.02931213378906
0.0,264.27886962890625,179.6913299560547
0.0,262.5950622558594,179.37640380859375
0.0,260.69464111328125,177.8628387451172
0.0,261.8791198730469,175.70103454589844
0.0,260.1429138183594,179.7054901123047
0.0,261.7486267089844,179.35052490234375
0.0,258.41766357421875,177.23391723632812
0.0,258.6186218261719,176.86094665527344
0.0,269.3863220214844,178.9308319091797
0.0,263.4576110839844,177.27877807617188
0.0,254.7457275390625,176.98056030273438
0.0,258.04608154296875,180.08360290527344
0.0,262.7729187011719,178.4916229248047
0.0,264.8642883300781,175.79391479492188
0.0,267.4510803222656,179.82298278808594
0.0,262.4041442871094,176.58221435546875
0.0,262.3280334472656,177.12774658203125
0.0,262.271484375,178.2808074951172
0.0,259.3291320800781,174.8548583984375
0.0,254.92822265625,174.95541381835938
0.0,255.0476837158203,176.81784057617188
0.0,261.646240234375,178.52288818359375
0.0,261.0712890625,177.8505401611328
0.0,257.1697082519531,176.45654296875
0.0,262.7277526855469,180.03968811035156
0.0,265.573974609375,179.63548278808594
0.0,257.2459411621094,177.6428985595703
0.0,258.4852600097656,178.38282775878906
0.0,258.96728515625,177.83267211914062
0.0,263.99700927734375,177.88539123535156
0.0,266.5023193359375,180.6791229248047
0.0,271.59771728515625,181.06698608398438
0.0,263.9331970214844,179.23416137695312
0.0,264.6376953125,178.03555297851562
0.0,261.5520935058594,178.84971618652344
0.0,260.55224609375,178.45408630371094
0.0,260.4952392578125,176.18923950195312
0.0,258.15655517578125,178.79954528808594
0.0,264.53802490234375,178.92335510253906
0.0,266.4740905761719,177.67764282226562
0.0,269.5001220703125,177.8076934814453
0.0,260.4956359863281,176.6771240234375
0.0,263.7342529296875,177.58734130859375
0.0,262.3962707519531,180.10885620117188
0.0,256.8356628417969,179.29833984375
0.0,254.056640625,175.7831573486328
0.0,260.0613098144531,178.25071716308594
0.0,260.52728271484375,177.43312072753906
0.0,261.9083557128906,179.59365844726562
0.0,261.5048522949219,178.56210327148438
0.0,260.8201904296875,180.38919067382812
0.0,270.43890380859375,182.4602508544922
0.0,258.8316650390625,176.11546325683594
0.0,263.5785217285156,179.031494140625
0.0,258.5452880859375,176.9991455078125
0.0,256.32220458984375,176.4468231201172
0.0,262.135498046875,178.0838165283203
0.0,256.788818359375,178.04638671875
0.0,261.8135681152344,179.58123779296875
0.0,261.6689758300781,176.0959930419922
0.0,259.0902099609375,178.52587890625
0.0,261.75128173828125,179.3101806640625
0.0,258.03802490234375,177.37551879882812
0.0,251.79440307617188,172.8182373046875
0.0,262.7196960449219,178.52593994140625
0.0,257.7945251464844,179.08444213867188
0.0,267.6336669921875,179.82546997070312
0.0,263.1173400878906,176.39683532714844
0.0,254.93408203125,175.66311645507812
0.0,256.83837890625,176.5631866455078
0.0,260.77862548828125,178.2022247314453
0.0,261.8970947265625,178.93301391601562
0.0,262.3814697265625,177.82449340820312
0.0,255.9290771484375,175.93003845214844
0.0,259.63946533203125,179.4404296875
0.0,259.5295104980469,178.00389099121094
0.0,258.5685729980469,177.95664978027344
0.0,265.1295471191406,181.5478057861328
0.0,259.37164306640625,177.22129821777344
0.0,268.7007751464844,179.7881622314453
0.0,255.83998107910156,176.89404296875
0.0,262.5028991699219,179.19129943847656
0.0,259.7810974121094,180.90957641601562
0.0,260.0091552734375,178.1431884765625
0.0,251.7340087890625,174.40234375
0.0,261.54180908203125,178.51019287109375
0.0,258.5415344238281,175.8572235107422
0.0,259.1759338378906,175.722900390625
0.0,264.42816162109375,177.74484252929688
0.0,257.2559814453125,176.47439575195312
0.0,262.97747802734375,176.72412109375
0.0,260.6435546875,177.25283813476562
0.0,254.3409881591797,175.77804565429688
0.0,254.93911743164062,176.6969451904297
0.0,264.1375732421875,179.41064453125
0.0,256.74017333984375,176.9529571533203
0.0,260.7347412109375,179.75375366210938
0.0,260.74176025390625,179.72401428222656
0.0,261.3711853027344,174.94012451171875
0.0,256.2586975097656,177.90357971191406
0.0,257.7325744628906,178.26174926757812
0.0,260.8125305175781,179.7133331298828
0.0,261.1128234863281,179.50961303710938
0.0,263.8770751953125,178.60775756835938
0.0,263.9426574707031,179.68655395507812
0.0,255.25689697265625,176.46658325195312
0.0,262.3473815917969,176.9130401611328
0.0,266.4167785644531,180.41720581054688
0.0,262.9647216796875,178.378173828125
0.0,266.1645202636719,180.2926025390625
0.0,259.12255859375,177.06895446777344
0.0,256.596435546875,179.36618041992188
0.0,255.96612548828125,174.99301147460938
0.0,261.11846923828125,179.07861328125
0.0,256.6837158203125,177.91143798828125
0.0,265.48046875,181.49758911132812
0.0,263.88018798828125,179.43067932128906
0.0,261.9523010253906,176.96514892578125
0.0,264.5332336425781,179.55494689941406
0.0,267.5972900390625,177.06649780273438
0.0,263.1783752441406,179.06634521484375
0.0,266.1639709472656,178.5434112548828
0.0,261.2588195800781,178.41653442382812
0.0,261.1238098144531,177.71249389648438
0.0,260.44482421875,179.3315887451172
0.0,261.2890319824219,179.3042449951172
0.0,261.14306640625,175.15504455566406
0.0,257.8244323730469,178.37576293945312
0.0,262.0182189941406,177.485595703125
0.0,261.5998840332031,177.9620361328125
0.0,255.15847778320312,176.80532836914062
0.0,260.6966857910156,175.8595733642578
0.0,261.7820129394531,176.89292907714844
0.0,262.90948486328125,176.80322265625
0.0,267.6305236816406,176.1778564453125
0.0,265.0960998535156,179.7545928955078
0.0,256.35443115234375,175.92071533203125
0.0,258.8662414550781,177.9848175048828
0.0,255.24356079101562,175.9705810546875
0.0,260.3940124511719,178.1590576171875
0.0,261.97528076171875,180.5615692138672
0.0,264.3002624511719,178.4671173095703
0.0,254.4418182373047,176.708251953125
0.0,255.7227325439453,177.75390625
0.0,263.5552673339844,180.67208862304688
0.0,262.4122009277344,180.61756896972656
0.0,269.49163818359375,177.16786193847656
0.0,258.892578125,177.48069763183594
0.0,256.3813171386719,179.53909301757812
0.0,254.49795532226562,177.1939697265625
0.0,264.7098083496094,179.09625244140625
0.0,267.95233154296875,180.46490478515625
0.0,265.6690673828125,179.45465087890625
0.0,262.7872314453125,179.24676513671875
0.0,268.9786682128906,179.89462280273438
0.0,261.94287109375,178.06825256347656
0.0,262.4497375488281,179.29002380371094
0.0,267.83685302734375,181.60165405273438
0.0,269.8636169433594,176.64547729492188
0.0,261.0205078125,178.68699645996094
0.0,257.9249267578125,180.30706787109375
0.0,263.90728759765625,179.23873901367188
0.0,261.7970886230469,178.90640258789062
0.0,261.0563659667969,178.59815979003906
0.0,262.7015380859375,180.67608642578125
0.0,258.406005859375,175.8253631591797
0.0,260.16839599609375,177.77915954589844
0.0,258.78131103515625,180.7565155029297
0.0,267.3877258300781,181.05015563964844
0.0,263.77703857421875,177.3282928466797
0.0,258.9057922363281,178.89544677734375
0.0,257.11920166015625,175.04481506347656
0.0,254.8240509033203,176.29019165039062
0.0,271.2257385253906,181.6383819580078
0.0,255.72731018066406,176.29934692382812
0.0,271.498291015625,180.06439208984375
0.0,257.92010498046875,179.9039764404297
0.0,262.4137268066406,176.6275634765625
0.0,257.9024658203125,177.10865783691406
0.0,263.83599853515625,178.10092163085938
0.0,252.946533203125,174.01849365234375
0.0,260.626220703125,178.3135223388672
0.0,261.35211181640625,179.10015869140625
0.0,259.68402099609375,176.8851318359375
0.0,263.1274719238281,179.67677307128906
0.0,263.3465881347656,178.6373748779297
0.0,265.34979248046875,181.978515625
0.0,259.5577697753906,176.602783203125
0.0,263.44805908203125,179.0484619140625
0.0,256.8073425292969,176.49542236328125
0.0,263.3522644042969,177.78768920898438
0.0,260.6070251464844,179.967529296875
0.0,267.8043212890625,179.47213745117188
0.0,266.74383544921875,180.1033935546875
0.0,261.39208984375,179.90733337402344
0.0,257.4524841308594,177.46864318847656
0.0,256.703369140625,175.1749267578125
0.0,265.2730712890625,179.09881591796875
0.0,265.4276123046875,179.41976928710938
0.0,258.8250732421875,177.6281280517578
0.0,265.8846740722656,177.1571044921875
0.0,266.9613342285156,178.59304809570312
0.0,263.15386962890625,180.07357788085938
0.0,259.6033935546875,178.69168090820312
0.0,260.5723571777344,177.34202575683594
0.0,259.3129577636719,178.5108642578125
0.0,259.639892578125,177.3942108154297
0.0,261.8907775878906,179.36660766601562
0.0,267.8155822753906,176.44187927246094
0.0,264.162109375,178.8467559814453
0.0,263.05072021484375,179.9358673095703
0.0,257.27874755859375,177.5235595703125
0.0,262.0692443847656,178.28472900390625
0.0,261.88067626953125,179.15322875976562
0.0,260.7467041015625,179.85379028320312
0.0,265.62548828125,178.69580078125
0.0,260.33514404296875,174.53309631347656
0.0,265.3672790527344,177.91180419921875
0.0,260.94097900390625,176.64256286621094
0.0,263.35443115234375,179.22280883789062
0.0,264.2266540527344,176.78912353515625
0.0,264.58197021484375,177.60548400878906
0.0,262.54327392578125,179.70846557617188
0.0,259.30999755859375,177.56944274902344
0.0,259.7027587890625,177.66079711914062
0.0,258.1593933105469,175.55516052246094
0.0,256.9942932128906,176.4645538330078
0.0,267.3575134277344,178.2622528076172
0.0,253.01275634765625,173.80984497070312
0.0,265.6441955566406,178.25558471679688
0.0,267.13287353515625,178.33921813964844
0.0,257.51898193359375,177.65713500976562
0.0,263.0081481933594,174.9352264404297
0.0,261.0662536621094,178.78616333007812
0.0,257.99725341796875,176.80166625976562
0.0,262.9202575683594,176.5201416015625
0.0,268.7402038574219,181.3015594482422
0.0,267.06402587890625,179.02880859375
0.0,266.8128662109375,179.52642822265625
0.0,265.31207275390625,178.7224884033203
0.0,266.6435241699219,181.07693481445312
0.0,261.9669189453125,176.22300720214844
0.0,261.6165771484375,177.8067626953125
0.0,261.2884826660156,177.02764892578125
0.0,259.9466247558594,178.04612731933594
0.0,264.9424133300781,177.81590270996094
0.0,256.3570556640625,174.9490966796875
0.0,258.5738525390625,176.10211181640625
0.0,255.86912536621094,176.63522338867188
0.0,262.771484375,177.59625244140625
0.0,259.7849426269531,177.633056640625
0.0,264.3647155761719,179.49160766601562
0.0,258.3577880859375,176.4931182861328
0.0,262.76861572265625,176.8662109375
0.0,264.1820373535156,179.64064025878906
0.0,260.91070556640625,179.79754638671875
0.0,268.4662780761719,177.36048889160156
0.0,259.39569091796875,178.6774444580078
0.0,267.3145751953125,179.42303466796875
0.0,259.0611267089844,176.705078125
0.0,262.38641357421875,177.61415100097656
0.0,269.488525390625,178.03518676757812
0.0,261.3865966796875,180.3232421875
0.0,258.14837646484375,177.30914306640625
0.0,259.9458312988281,176.55429077148438
0.0,260.86572265625,180.01893615722656
0.0,270.40673828125,179.5319366455078
0.0,261.3481750488281,177.1011505126953
0.0,256.92462158203125,176.67022705078125
0.0,261.7950744628906,177.35064697265625
0.0,262.51104736328125,179.25608825683594
0.0,259.7769775390625,179.1355743408203
0.0,263.63690185546875,177.12197875976562
0.0,258.23931884765625,175.55035400390625
0.0,264.4146423339844,177.66297912597656
0.0,252.69178771972656,175.50430297851562
0.0,263.48382568359375,177.84542846679688
0.0,260.9487609863281,176.25827026367188
0.0,261.8436279296875,179.15042114257812
0.0,257.85760498046875,176.8433837890625
0.0,261.9198913574219,177.1387176513672
0.0,259.0168762207031,178.8376007080078
0.0,260.58331298828125,179.20909118652344
0.0,257.9499206542969,178.12916564941406
0.0,256.66998291015625,177.52088928222656
0.0,262.9106140136719,176.8910369873047
0.0,264.9540100097656,179.2925567626953
0.0,255.81192016601562,175.09774780273438
0.0,269.29754638671875,178.72128295898438
0.0,259.3276062011719,177.29888916015625
0.0,258.1405029296875,176.70863342285156
0.0,266.306884765625,179.2351531982422
0.0,263.2719421386719,180.2444305419922
0.0,262.8644104003906,179.33221435546875
0.0,266.0296325683594,180.29164123535156
0.0,262.8595886230469,178.38865661621094
0.0,264.4480895996094,178.45140075683594
0.0,256.6064147949219,175.96319580078125
0.0,261.069580078125,178.02435302734375
0.0,261.0640869140625,179.09597778320312
0.0,265.32891845703125,178.23672485351562
0.0,259.1792907714844,177.4803924560547
0.0,253.890380859375,175.22828674316406
0.0,268.9375,180.27011108398438
0.0,264.5425720214844,178.93394470214844
0.0,258.894775390625,179.18853759765625
0.0,265.8681335449219,180.09408569335938
0.0,264.3545227050781,178.44679260253906
0.0,263.116943359375,179.48269653320312
0.0,256.16693115234375,175.57447814941406
0.0,260.925537109375,177.36781311035156
0.0,255.09634399414062,177.0621795654297
0.0,257.591064453125,176.64219665527344
0.0,258.8966979980469,179.51023864746094
0.0,261.7733154296875,178.99191284179688
0.0,262.15557861328125,179.33343505859375
0.0,254.734375,175.25192260742188
0.0,261.8675842285156,178.32403564453125
0.0,257.9186706542969,176.59759521484375
0.0,256.7655334472656,177.00405883789062
0.0,263.20465087890625,178.44862365722656
0.0,255.88316345214844,177.10235595703125
