LP1,x_top10mean,y_rank450mean_ascending
16.0,263.27508544921875,183.44509887695312
16.0,267.9130554199219,183.649169921875
16.0,264.1278381347656,184.10340881347656
16.0,266.5660400390625,183.8953857421875
16.0,265.8399353027344,185.64468383789062
16.0,263.20062255859375,182.62945556640625
16.0,262.8908996582031,183.12388610839844
16.0,265.8291931152344,182.93177795410156
16.0,271.27947998046875,185.5771026611328
16.0,264.5386657714844,182.6947479248047
16.0,263.8860778808594,183.4272918701172
16.0,260.09381103515625,182.72021484375
16.0,269.28656005859375,183.43577575683594
16.0,260.00518798828125,183.37147521972656
16.0,263.8492126464844,182.91102600097656
16.0,267.9139709472656,185.1481475830078
16.0,267.6580810546875,183.47801208496094
16.0,268.1983337402344,184.8754425048828
16.0,266.447021484375,183.49594116210938
16.0,264.3166809082031,183.3541717529297
16.0,266.576416015625,183.8896942138672
16.0,265.5374755859375,184.88084411621094
16.0,267.449951171875,183.24508666992188
16.0,269.8902282714844,185.1898193359375
16.0,268.9734802246094,186.67788696289062
16.0,264.9227294921875,181.7973175048828
16.0,261.12188720703125,182.3956756591797
16.0,265.4978332519531,182.99417114257812
16.0,265.1839294433594,182.18751525878906
16.0,264.5006103515625,183.63504028320312
16.0,267.579833984375,185.0635986328125
16.0,270.2303771972656,185.72671508789062
16.0,265.0317077636719,182.261962890625
16.0,264.807373046875,180.53248596191406
16.0,265.9266357421875,183.92481994628906
16.0,264.44305419921875,181.2886962890625
16.0,263.5679016113281,183.11737060546875
16.0,265.103759765625,183.981689453125
16.0,265.59735107421875,182.96817016601562
16.0,269.671630859375,182.0847930908203
16.0,266.1034240722656,183.84857177734375
16.0,269.91058349609375,185.34230041503906
16.0,262.0237731933594,180.29176330566406
16.0,265.6109619140625,183.4328155517578
16.0,265.72552490234375,182.9678497314453
16.0,265.5072326660156,180.59304809570312
16.0,264.4184875488281,180.49002075195312
16.0,262.49566650390625,180.9160614013672
16.0,271.3094482421875,184.49642944335938
16.0,265.1812744140625,182.39259338378906
16.0,265.066162109375,184.43092346191406
16.0,270.2427978515625,184.6119842529297
16.0,264.2664794921875,182.61009216308594
16.0,261.30596923828125,181.97608947753906
16.0,267.66058349609375,183.51953125
16.0,263.5774841308594,185.5771942138672
16.0,262.6451110839844,182.7393341064453
16.0,268.5191345214844,183.16627502441406
16.0,268.17962646484375,185.20184326171875
16.0,263.08831787109375,181.68826293945312
16.0,265.4345703125,183.71255493164062
16.0,268.2740783691406,182.9008026123047
16.0,263.3009033203125,184.8625030517578
16.0,260.84619140625,180.05186462402344
16.0,260.7886657714844,183.6016082763672
16.0,263.70220947265625,182.91587829589844
16.0,261.8279724121094,181.79971313476562
16.0,264.1830749511719,184.0872802734375
16.0,268.69061279296875,182.98472595214844
16.0,270.3516845703125,184.21316528320312
16.0,266.0807189941406,183.8605499267578
16.0,270.81817626953125,182.3556671142578
16.0,268.9500427246094,184.2030029296875
16.0,263.2344055175781,182.5746307373047
16.0,269.93218994140625,185.9759979248047
16.0,261.8963623046875,181.49478149414062
16.0,270.9002990722656,185.1807861328125
16.0,268.76495361328125,181.3307647705078
16.0,263.0672302246094,183.47409057617188
16.0,262.72845458984375,183.1255340576172
16.0,266.7836608886719,184.02191162109375
16.0,267.8319091796875,185.7667236328125
16.0,262.8961486816406,183.6786346435547
16.0,266.45086669921875,184.4186553955078
16.0,264.135986328125,184.08619689941406
16.0,268.86456298828125,184.5185089111328
16.0,268.1244812011719,183.88052368164062
16.0,266.70367431640625,183.03445434570312
16.0,270.2689514160156,184.63107299804688
16.0,265.744140625,182.97097778320312
16.0,267.01220703125,183.2371826171875
16.0,274.54937744140625,184.96763610839844
16.0,263.2658386230469,182.3596954345703
16.0,262.8250732421875,182.6363067626953
16.0,268.6361999511719,184.06954956054688
16.0,270.08209228515625,185.84327697753906
16.0,264.9349060058594,182.98971557617188
16.0,265.2687683105469,184.635498046875
16.0,268.0072326660156,184.71258544921875
16.0,265.0700378417969,182.4591827392578
16.0,270.4323425292969,184.7701873779297
16.0,270.9822082519531,186.8568878173828
16.0,268.8050231933594,184.22398376464844
16.0,264.51422119140625,180.72987365722656
16.0,258.99267578125,181.74656677246094
16.0,270.1217346191406,181.56527709960938
16.0,270.1880798339844,184.47280883789062
16.0,265.9438781738281,184.23985290527344
16.0,267.49847412109375,183.5902557373047
16.0,268.72991943359375,183.65855407714844
16.0,263.1356506347656,182.5670928955078
16.0,262.6142883300781,181.69618225097656
16.0,267.1996154785156,185.3658447265625
16.0,269.7146911621094,185.27114868164062
16.0,267.30487060546875,184.86721801757812
16.0,265.77593994140625,183.82896423339844
16.0,266.5986022949219,181.5224609375
16.0,265.1501770019531,185.20086669921875
16.0,266.5215148925781,184.81900024414062
16.0,264.0904846191406,183.11741638183594
16.0,263.9115295410156,182.7025146484375
16.0,274.54315185546875,184.69927978515625
16.0,268.0728759765625,182.98153686523438
16.0,260.2481689453125,182.7461395263672
16.0,262.808837890625,185.40281677246094
16.0,267.8246765136719,184.08436584472656
16.0,269.36346435546875,182.05247497558594
16.0,273.0915832519531,185.4178466796875
16.0,267.10491943359375,182.51768493652344
16.0,267.1258850097656,183.02305603027344
16.0,267.2890930175781,184.0367889404297
16.0,264.4278564453125,180.93655395507812
16.0,261.2117919921875,181.37074279785156
16.0,261.0231628417969,182.82888793945312
16.0,266.5171813964844,184.0928955078125
16.0,266.3445129394531,183.76377868652344
16.0,262.3585510253906,182.22021484375
16.0,267.9097900390625,185.4828643798828
16.0,271.11114501953125,185.36175537109375
16.0,262.9569396972656,183.54879760742188
16.0,263.5689392089844,184.0576934814453
16.0,264.5457458496094,183.8112335205078
16.0,268.9706115722656,183.59567260742188
16.0,271.9674072265625,186.17469787597656
16.0,278.0104064941406,186.65618896484375
16.0,268.3882751464844,184.60475158691406
16.0,269.5374755859375,183.85720825195312
16.0,266.2843322753906,184.31826782226562
16.0,265.692138671875,183.95436096191406
16.0,265.3653259277344,182.04139709472656
16.0,262.92620849609375,184.26731872558594
16.0,269.4940490722656,184.48793029785156
16.0,272.0491027832031,183.41085815429688
16.0,274.73931884765625,183.65394592285156
16.0,266.3045654296875,182.7730255126953
16.0,268.5272521972656,183.31468200683594
16.0,267.752685546875,185.5711669921875
16.0,261.5472106933594,184.68118286132812
16.0,261.02777099609375,182.0738525390625
16.0,264.5787048339844,183.72128295898438
16.0,265.2763671875,183.1790771484375
16.0,266.3115234375,184.95236206054688
16.0,266.1234130859375,184.0599365234375
16.0,265.46783447265625,185.70140075683594
16.0,277.49969482421875,188.00674438476562
16.0,264.73382568359375,182.37289428710938
16.0,268.657470703125,184.50518798828125
16.0,263.99542236328125,182.92056274414062
16.0,261.87615966796875,182.2593536376953
16.0,267.1955261230469,183.7801971435547
16.0,261.8458251953125,183.6223907470703
16.0,266.67059326171875,185.00021362304688
16.0,266.3063049316406,181.85531616210938
16.0,263.5547790527344,183.89622497558594
16.0,266.1126403808594,184.64759826660156
16.0,263.013671875,183.0470428466797
16.0,259.306396484375,179.57373046875
16.0,267.3356018066406,184.06861877441406
16.0,262.28375244140625,184.37103271484375
16.0,273.1547546386719,185.49668884277344
16.0,267.68695068359375,182.1453094482422
16.0,261.5472412109375,181.94186401367188
16.0,262.3052673339844,182.6542205810547
16.0,265.5848693847656,183.80079650878906
16.0,266.5834045410156,184.43504333496094
16.0,267.5556945800781,183.7021026611328
16.0,261.7631530761719,181.87889099121094
16.0,264.789306640625,184.8903045654297
16.0,264.49847412109375,183.7001495361328
16.0,263.3647766113281,183.44448852539062
16.0,271.5508728027344,187.08055114746094
16.0,264.2148132324219,182.99807739257812
16.0,273.9757080078125,185.2798614501953
16.0,260.9110107421875,182.544189453125
16.0,267.069580078125,184.76632690429688
16.0,264.88909912109375,186.25711059570312
16.0,264.5937194824219,183.58074951171875
16.0,258.3531799316406,180.7071075439453
16.0,266.3454895019531,184.14183044433594
16.0,264.6580810546875,181.94677734375
16.0,264.3051452636719,181.58087158203125
16.0,269.0048522949219,183.4177703857422
16.0,262.9696350097656,182.4944305419922
16.0,267.417236328125,182.5618438720703
16.0,265.31341552734375,182.94248962402344
16.0,259.9232177734375,181.6276092529297
16.0,260.6847839355469,182.62435913085938
16.0,269.2527160644531,184.9234161376953
16.0,262.31884765625,182.86935424804688
16.0,265.76983642578125,185.1852569580078
16.0,266.1931457519531,185.0895538330078
16.0,266.4320373535156,181.43348693847656
16.0,261.72515869140625,183.62881469726562
16.0,262.7973937988281,183.86268615722656
16.0,265.58172607421875,185.18936157226562
16.0,265.6275939941406,184.9201202392578
16.0,268.6630859375,184.07579040527344
16.0,268.90631103515625,185.1703338623047
16.0,261.03546142578125,182.42201232910156
16.0,267.1789855957031,182.8588104248047
16.0,272.2605895996094,185.98387145996094
16.0,267.62261962890625,183.96560668945312
16.0,271.8138732910156,185.76756286621094
16.0,264.50787353515625,182.9190673828125
16.0,261.0665283203125,184.6780242919922
16.0,262.4158935546875,181.2476043701172
16.0,265.4852600097656,184.42764282226562
16.0,261.490478515625,183.41551208496094
16.0,271.6859436035156,186.98313903808594
16.0,269.3154296875,184.9722900390625
16.0,266.7245788574219,182.9438018798828
16.0,268.91668701171875,184.88836669921875
16.0,272.321533203125,183.07247924804688
16.0,267.8553466796875,184.56402587890625
16.0,271.4747314453125,184.35057067871094
16.0,265.7245178222656,183.88572692871094
16.0,266.19659423828125,183.6771697998047
16.0,265.2018737792969,184.80496215820312
16.0,266.29193115234375,184.88697814941406
16.0,266.1787109375,181.36575317382812
16.0,262.7831115722656,183.97450256347656
16.0,266.35467529296875,183.0093231201172
16.0,266.1476135253906,183.4038543701172
16.0,260.49432373046875,182.59593200683594
16.0,265.719970703125,181.92489624023438
16.0,266.25714111328125,182.6260223388672
16.0,267.61236572265625,182.509765625
16.0,272.2976989746094,182.60301208496094
16.0,269.848388671875,185.24273681640625
16.0,262.167724609375,181.72874450683594
16.0,263.7752990722656,183.65667724609375
16.0,261.1821594238281,181.9680938720703
16.0,265.11822509765625,183.72328186035156
16.0,266.626220703125,185.98202514648438
16.0,269.1047058105469,184.21041870117188
16.0,259.8724060058594,182.52549743652344
16.0,260.5388488769531,183.16065979003906
16.0,268.852294921875,186.08326721191406
16.0,267.4201354980469,186.01832580566406
16.0,274.2550048828125,183.03123474121094
16.0,264.68963623046875,183.68243408203125
16.0,260.8609619140625,184.80557250976562
16.0,260.2021179199219,183.13360595703125
16.0,269.4783935546875,184.53915405273438
16.0,274.05828857421875,186.0028533935547
16.0,270.8301086425781,184.97735595703125
16.0,267.6722717285156,184.6719970703125
16.0,274.9431457519531,185.4715576171875
16.0,266.84478759765625,183.84405517578125
16.0,267.5348815917969,184.7914276123047
16.0,274.2944641113281,187.13633728027344
16.0,274.7357177734375,182.7080078125
16.0,265.5809326171875,184.16647338867188
16.0,262.8540344238281,185.64100646972656
16.0,269.0770568847656,184.87181091308594
16.0,266.7595520019531,184.3806915283203
16.0,265.9925537109375,184.09304809570312
16.0,268.0743408203125,186.07945251464844
16.0,263.93646240234375,181.8683624267578
16.0,265.0604553222656,183.52554321289062
16.0,263.8106994628906,186.1278839111328
16.0,273.7080993652344,186.58367919921875
16.0,268.6293640136719,183.233154296875
16.0,263.7506103515625,184.35800170898438
16.0,263.8406677246094,181.63064575195312
16.0,260.6856384277344,182.20074462890625
16.0,277.3403015136719,187.16659545898438
16.0,261.7511901855469,182.27084350585938
16.0,278.133056640625,185.60464477539062
16.0,262.5593566894531,185.25070190429688
16.0,267.6378173828125,182.82736206054688
16.0,262.7823486328125,182.65765380859375
16.0,268.7958984375,183.9477996826172
16.0,259.7204284667969,180.5191192626953
16.0,265.73321533203125,183.93629455566406
16.0,266.3221435546875,184.54066467285156
16.0,264.48321533203125,182.54806518554688
16.0,268.3515930175781,185.15170288085938
16.0,268.6966552734375,184.19503784179688
16.0,272.0166015625,187.43885803222656
16.0,264.9812927246094,182.54930114746094
16.0,267.96923828125,184.49412536621094
16.0,262.77099609375,182.49400329589844
16.0,268.7964172363281,183.7814483642578
16.0,265.669921875,185.43450927734375
16.0,273.10546875,185.17794799804688
16.0,272.77801513671875,185.68153381347656
16.0,266.50750732421875,185.3148651123047
16.0,262.7542724609375,183.21060180664062
16.0,262.4783630371094,181.26783752441406
16.0,270.5513610839844,184.64352416992188
16.0,269.957275390625,184.79664611816406
16.0,264.222412109375,183.61953735351562
16.0,270.615234375,183.18161010742188
16.0,271.8039245605469,184.4593963623047
16.0,268.5877685546875,185.4841766357422
16.0,264.1147766113281,184.12948608398438
16.0,265.5874328613281,183.33529663085938
16.0,263.8709411621094,183.89385986328125
16.0,264.8166198730469,183.28958129882812
16.0,266.71490478515625,184.78526306152344
16.0,272.3702697753906,182.53993225097656
16.0,268.6338195800781,184.3251190185547
16.0,267.8974304199219,185.24453735351562
16.0,262.986572265625,183.52774047851562
16.0,267.00592041015625,183.8625030517578
16.0,266.3398742675781,184.48779296875
16.0,266.2156982421875,185.292236328125
16.0,271.0085754394531,184.39599609375
16.0,265.81903076171875,180.89036560058594
16.0,270.1588134765625,183.8636474609375
16.0,265.7711486816406,182.3874053955078
16.0,268.2231140136719,184.72030639648438
16.0,268.6911315917969,182.6131591796875
16.0,269.25897216796875,183.4106903076172
16.0,268.31793212890625,185.23080444335938
16.0,263.99407958984375,183.1903533935547
16.0,264.3014221191406,183.207275390625
16.0,264.3041687011719,182.183349609375
16.0,261.93212890625,182.04566955566406
16.0,271.9742431640625,184.03591918945312
16.0,260.0453796386719,180.36863708496094
16.0,270.67047119140625,183.9053192138672
16.0,272.3296813964844,184.03768920898438
16.0,263.02777099609375,183.5366973876953
16.0,268.0578308105469,181.45645141601562
16.0,266.29730224609375,184.35888671875
16.0,263.48712158203125,182.69805908203125
16.0,267.6929931640625,182.6499481201172
16.0,275.11163330078125,186.8282928466797
16.0,271.754150390625,184.5256805419922
16.0,271.4297180175781,184.94955444335938
16.0,270.93426513671875,184.3218994140625
16.0,272.5970764160156,186.58563232421875
16.0,267.43914794921875,182.58653259277344
16.0,266.5953369140625,183.64385986328125
16.0,266.12347412109375,182.7206268310547
16.0,265.0003967285156,183.7954559326172
16.0,269.8385314941406,183.64881896972656
16.0,262.2911682128906,181.07643127441406
16.0,264.1291809082031,182.0238800048828
16.0,261.8449401855469,182.61422729492188
16.0,267.6661376953125,183.10887145996094
16.0,264.604248046875,183.25584411621094
16.0,269.20904541015625,184.9702911376953
16.0,263.6148376464844,182.48675537109375
16.0,267.44085693359375,182.7945098876953
16.0,269.13470458984375,185.17787170410156
16.0,265.9083251953125,185.32191467285156
16.0,273.2550964355469,183.05543518066406
16.0,264.0458068847656,184.06455993652344
16.0,272.488037109375,185.00233459472656
16.0,264.06549072265625,182.54981994628906
16.0,267.1990966796875,183.38507080078125
16.0,275.0809020996094,183.64442443847656
16.0,266.269775390625,185.6932830810547
16.0,263.279541015625,183.0460968017578
16.0,265.2559814453125,182.50634765625
16.0,265.39404296875,185.33131408691406
16.0,275.9616394042969,185.19293212890625
16.0,265.9140930175781,182.771728515625
16.0,262.5538024902344,182.46923828125
16.0,266.65484619140625,183.21875
16.0,267.0423278808594,184.70343017578125
16.0,264.3791809082031,184.51174926757812
16.0,268.5189208984375,183.06776428222656
16.0,263.46795654296875,181.53585815429688
16.0,269.0422668457031,183.27117919921875
16.0,259.5144958496094,181.69354248046875
16.0,268.2598876953125,183.53726196289062
16.0,265.53662109375,182.1092529296875
16.0,266.8072814941406,184.6558837890625
16.0,262.9015197753906,182.81556701660156
16.0,266.41766357421875,182.7841796875
16.0,263.8070373535156,184.38909912109375
16.0,265.81787109375,184.75271606445312
16.0,262.7208557128906,183.55963134765625
16.0,261.73614501953125,183.27195739746094
16.0,267.6685791015625,182.6250457763672
16.0,269.53387451171875,184.70452880859375
16.0,262.4997863769531,181.71578979492188
16.0,274.42706298828125,184.338134765625
16.0,264.2296447753906,182.93006896972656
16.0,263.7811279296875,182.8075714111328
16.0,271.7712707519531,185.028076171875
16.0,268.19384765625,185.64955139160156
16.0,267.9505615234375,185.0163116455078
16.0,271.4718017578125,185.7564697265625
16.0,267.4563293457031,184.03399658203125
16.0,269.71905517578125,184.04087829589844
16.0,262.6743469238281,182.08839416503906
16.0,266.886962890625,184.25001525878906
16.0,265.9585876464844,184.75352478027344
16.0,270.2973327636719,184.1597442626953
16.0,264.0025329589844,183.157470703125
16.0,259.95257568359375,181.33151245117188
16.0,275.4260559082031,185.75482177734375
16.0,269.39056396484375,184.54986572265625
16.0,263.31024169921875,184.480224609375
16.0,271.01580810546875,185.55532836914062
16.0,269.0825500488281,184.00234985351562
16.0,267.3901672363281,184.80599975585938
16.0,261.9830322265625,181.3932647705078
16.0,265.3512268066406,182.9065399169922
16.0,261.24761962890625,183.15049743652344
16.0,263.0623779296875,182.70457458496094
16.0,263.4754333496094,184.87840270996094
16.0,266.9171447753906,184.55711364746094
16.0,267.3296203613281,184.8426513671875
16.0,261.0217590332031,181.3172607421875
16.0,266.4970703125,183.81387329101562
16.0,263.52490234375,182.59231567382812
16.0,262.1394348144531,182.6929473876953
16.0,267.7075500488281,183.9291229248047
16.0,261.1588439941406,182.7107391357422
